order_id,customer_id,order_date,order_timestamp,status,payment_method,shipping_city,shipping_state,shipping_zip,subtotal,shipping_cost,tax,total
6442,9948,2024-11-30,2024-11-30 13:52:19,delivered,credit_card,South Julieburgh,GA,73836,2823.27,0.0,230.63,3053.9
6443,2576,2024-04-12,2024-04-12 17:00:33,delivered,paypal,New Jessica,SC,56851,360.21,0.0,25.54,385.75
6444,11263,2023-10-01,2023-10-01 09:49:30,shipped,debit_card,Port Steven,VI,42892,769.01,0.0,68.06,837.07
6445,4371,2023-10-14,2023-10-14 14:08:56,cancelled,credit_card,Rodriguezfort,CT,06054,432.69,0.0,35.02,467.71
6446,6290,2024-02-22,2024-02-22 06:05:14,delivered,paypal,Lake Stephanie,NE,11043,1397.62,0.0,101.86,1499.48
6447,11864,2024-12-09,2024-12-09 11:28:13,shipped,google_pay,South Michael,OH,56018,299.88,0.0,27.0,326.88
6448,5028,2023-02-21,2023-02-21 10:39:47,pending,debit_card,Lake Davidview,KY,45664,559.97,0.0,49.98,609.95
6449,3522,2024-05-27,2024-05-27 09:37:10,completed,credit_card,West Cody,IL,43771,3423.2,0.0,234.72,3657.92
6450,2441,2023-05-25,2023-05-25 20:44:22,delivered,credit_card,Dennishaven,AR,07360,1215.43,0.0,101.66,1317.09
6451,2928,2023-12-12,2023-12-12 11:44:31,completed,credit_card,Osbornemouth,ID,62203,217.08,0.0,19.84,236.92
6452,6950,2024-09-25,2024-09-25 19:55:29,completed,paypal,West Jessicashire,DE,26508,945.96,0.0,57.96,1003.92
6453,9730,2024-09-27,2024-09-27 18:04:04,delivered,paypal,South Williambury,NY,92413,10.09,8.03,0.96,19.08
6454,3235,2024-11-29,2024-11-29 13:33:22,delivered,apple_pay,South Pamelaland,NJ,60540,221.0,0.0,16.08,237.08
6455,4353,2024-10-15,2024-10-15 11:32:16,refunded,debit_card,Jacquelinefort,NM,06829,157.31,0.0,9.19,166.5
6456,6101,2024-12-23,2024-12-23 21:07:28,refunded,debit_card,New Jared,MT,05644,96.57,0.0,7.31,103.88
6457,6431,2023-03-10,2023-03-10 10:28:45,pending,credit_card,Bennettchester,NE,83085,4040.48,0.0,384.57,4425.05
6458,7222,2024-11-27,2024-11-27 11:57:50,cancelled,paypal,Joshuaview,CA,40657,126.98,0.0,11.67,138.65
6459,1279,2023-09-07,2023-09-07 16:35:06,shipped,credit_card,New Donnafort,RI,70370,1541.64,0.0,127.92,1669.56
6460,11933,2023-02-24,2023-02-24 08:34:02,returned,google_pay,North Brandonbury,WA,45422,310.34,0.0,30.82,341.16
6461,4693,2024-07-25,2024-07-25 12:25:55,delivered,apple_pay,Brentborough,NV,60342,15.22,6.64,1.52,23.38
6462,3235,2023-02-13,2023-02-13 15:23:07,delivered,credit_card,South Pamelaland,NJ,60540,87.64,0.0,7.42,95.06
6463,5762,2023-11-26,2023-11-26 13:52:48,completed,debit_card,North Henryville,TX,85841,291.19,0.0,18.71,309.9
6464,1033,2023-11-25,2023-11-25 10:55:37,shipped,credit_card,West Cynthiaside,TX,11019,125.3,0.0,10.08,135.38
6465,6560,2023-07-10,2023-07-10 13:11:45,completed,paypal,South Yolanda,OH,13454,440.02,0.0,32.03,472.05
6466,11861,2023-12-13,2023-12-13 03:35:36,completed,paypal,Jesusburgh,IL,29714,264.8,0.0,16.22,281.02
6467,2404,2023-11-29,2023-11-29 05:40:19,pending,debit_card,South Beth,OK,01020,463.85,0.0,38.29,502.14
6468,3235,2024-11-26,2024-11-26 20:43:54,completed,paypal,South Pamelaland,NJ,60540,206.02,0.0,10.84,216.86
6469,3235,2023-04-24,2023-04-24 09:04:50,completed,credit_card,South Pamelaland,NJ,60540,1125.95,0.0,106.9,1232.85
6470,990,2023-05-01,2023-05-01 20:07:44,refunded,credit_card,Williamborough,TN,97076,623.75,0.0,58.85,682.6
6471,6101,2024-01-25,2024-01-25 20:27:26,completed,paypal,New Jared,MT,05644,688.99,0.0,62.98,751.97
6472,2690,2023-12-01,2023-12-01 15:34:34,completed,credit_card,New Andrew,MA,98449,633.53,0.0,51.31,684.84
6473,3956,2023-07-13,2023-07-13 10:03:31,completed,credit_card,New Joseph,NM,66644,3265.88,0.0,193.27,3459.15
6474,5655,2023-06-14,2023-06-14 00:25:54,delivered,credit_card,Lisashire,HI,81104,506.9,0.0,46.58,553.48
6475,5033,2024-05-31,2024-05-31 15:36:11,delivered,apple_pay,Lake Margaret,KS,67430,69.79,0.0,3.74,73.53
6476,2289,2023-10-25,2023-10-25 19:19:53,delivered,credit_card,West Traceyshire,CO,85100,172.72,0.0,11.2,183.92
6477,3235,2024-08-08,2024-08-08 15:25:20,delivered,debit_card,South Pamelaland,NJ,60540,631.23,0.0,57.08,688.31
6478,3522,2024-07-20,2024-07-20 11:40:25,completed,paypal,West Cody,IL,43771,494.75,0.0,38.23,532.98
6479,3235,2024-12-08,2024-12-08 13:58:24,cancelled,apple_pay,South Pamelaland,NJ,60540,192.24,0.0,17.58,209.82
6480,3235,2024-03-26,2024-03-26 21:41:57,completed,paypal,South Pamelaland,NJ,60540,175.22,0.0,14.41,189.63
6481,10902,2024-08-11,2024-08-11 17:06:54,pending,credit_card,Sarahmouth,RI,57806,38.93,5.85,2.27,47.05
6482,1481,2023-09-03,2023-09-03 21:14:29,completed,paypal,New Karen,OK,86862,217.36,0.0,18.14,235.5
6483,3235,2024-08-02,2024-08-02 17:45:26,returned,apple_pay,South Pamelaland,NJ,60540,2258.7,0.0,154.61,2413.31
6484,4373,2023-12-19,2023-12-19 21:25:37,completed,credit_card,Lake Catherine,NE,19302,407.43,0.0,35.02,442.45
6485,3235,2024-08-19,2024-08-19 19:16:40,returned,credit_card,South Pamelaland,NJ,60540,422.63,0.0,24.96,447.59
6486,1647,2024-02-02,2024-02-02 21:02:59,completed,debit_card,Martinhaven,KY,65708,334.88,0.0,19.05,353.93
6487,10130,2024-10-03,2024-10-03 10:56:17,completed,debit_card,North Danielborough,MD,98002,223.03,0.0,12.68,235.71
6488,6251,2024-04-21,2024-04-21 06:44:01,completed,paypal,Bryantshire,MS,10239,166.55,0.0,15.92,182.47
6489,4625,2024-12-09,2024-12-09 03:01:15,completed,paypal,West Robert,CO,30806,250.77,0.0,15.55,266.32
6490,10327,2024-03-09,2024-03-09 11:03:35,delivered,paypal,Trevortown,MA,75594,873.33,0.0,85.81,959.14
6491,2736,2023-09-10,2023-09-10 20:02:38,delivered,credit_card,South Lisa,VT,58199,731.69,0.0,69.25,800.94
6492,3214,2024-05-24,2024-05-24 17:10:17,completed,credit_card,New Edwardtown,NC,88742,1177.18,0.0,84.7,1261.88
6493,10236,2024-03-14,2024-03-14 18:56:47,completed,paypal,Ruizmouth,MD,82213,1127.14,0.0,62.66,1189.8
6494,3235,2023-12-31,2023-12-31 06:39:13,completed,paypal,South Pamelaland,NJ,60540,1129.84,0.0,82.68,1212.52
6495,5635,2023-11-22,2023-11-22 14:27:43,shipped,credit_card,North Kimberlyville,NJ,37058,151.47,0.0,12.61,164.08
6496,5193,2024-02-14,2024-02-14 13:08:11,delivered,credit_card,Pearsonmouth,ND,39260,7420.18,0.0,683.26,8103.44
6497,1227,2023-12-18,2023-12-18 09:17:27,completed,paypal,Johnsonchester,FM,99155,223.75,0.0,18.5,242.25
6498,91,2023-07-19,2023-07-19 20:36:38,cancelled,paypal,Snyderfurt,MI,72069,1723.38,0.0,124.78,1848.16
6499,6278,2023-11-18,2023-11-18 12:56:40,completed,debit_card,Adamsport,ID,18840,299.3,0.0,19.63,318.93
6500,6101,2024-12-20,2024-12-20 14:37:27,completed,credit_card,New Jared,MT,05644,375.62,0.0,26.18,401.8
6501,3069,2024-03-20,2024-03-20 02:51:49,shipped,paypal,Ericberg,AS,07039,1977.75,0.0,166.96,2144.71
6502,6290,2023-09-04,2023-09-04 08:10:45,completed,paypal,Lake Stephanie,NE,11043,1822.7,0.0,151.36,1974.06
6503,2314,2023-11-28,2023-11-28 12:32:06,delivered,paypal,West Kaitlinland,FL,63264,1423.17,0.0,111.52,1534.69
6504,4373,2023-05-09,2023-05-09 15:33:34,completed,credit_card,Lake Catherine,NE,19302,495.51,0.0,33.5,529.01
6505,8578,2024-11-29,2024-11-29 08:55:29,completed,credit_card,New Joseph,VT,62555,165.24,0.0,15.14,180.38
6506,3956,2023-08-21,2023-08-21 09:32:53,refunded,credit_card,New Joseph,NM,66644,23.66,5.2,1.48,30.34
6507,4961,2023-09-12,2023-09-12 16:10:41,returned,credit_card,West Makayla,LA,46555,180.14,0.0,12.9,193.04
6508,4322,2024-12-05,2024-12-05 01:51:40,cancelled,paypal,North Allisonfort,MO,13662,328.07,0.0,32.04,360.11
6509,5059,2023-11-12,2023-11-12 09:13:13,completed,credit_card,Port Isabellaside,CT,63467,2036.71,0.0,109.17,2145.88
6510,2922,2023-05-21,2023-05-21 13:02:53,delivered,paypal,Zoeburgh,NM,77030,964.18,0.0,51.52,1015.7
6511,6476,2023-02-15,2023-02-15 12:22:27,delivered,apple_pay,Bradmouth,IN,63541,211.59,0.0,11.82,223.41
6512,6540,2024-11-21,2024-11-21 21:49:01,completed,credit_card,Port Lauren,IN,39975,342.04,0.0,20.4,362.44
6513,9716,2023-09-08,2023-09-08 09:35:56,shipped,gift_card,Kellyfort,MT,42744,166.55,0.0,9.95,176.5
6514,11725,2024-02-22,2024-02-22 13:30:32,completed,paypal,Arroyoland,ME,77277,1236.51,0.0,110.98,1347.49
6515,1399,2023-04-18,2023-04-18 09:27:17,delivered,credit_card,Wernerberg,MH,65068,92.97,0.0,6.33,99.3
6516,4580,2024-12-13,2024-12-13 10:30:51,shipped,apple_pay,North Jerryfurt,RI,15353,2099.67,0.0,114.0,2213.67
6517,6580,2023-09-23,2023-09-23 10:41:34,shipped,credit_card,North Jennifermouth,CA,43565,127.11,0.0,7.37,134.48
6518,4970,2023-07-09,2023-07-09 18:57:10,completed,paypal,North Nicholasside,GA,61585,1629.63,0.0,103.98,1733.61
6519,3487,2023-12-13,2023-12-13 14:49:22,completed,paypal,Bennetttown,ND,83521,412.08,0.0,28.87,440.95
6520,3235,2024-09-10,2024-09-10 13:37:32,completed,debit_card,South Pamelaland,NJ,60540,2885.42,0.0,160.76,3046.18
6521,2020,2024-06-15,2024-06-15 15:02:21,completed,credit_card,Bowerstown,WI,81818,943.93,0.0,87.96,1031.89
6522,3952,2023-03-16,2023-03-16 10:07:07,delivered,gift_card,South Lauraborough,OH,73490,233.81,0.0,13.35,247.16
6523,9261,2023-10-10,2023-10-10 07:44:42,shipped,google_pay,New Johnton,IA,50698,632.37,0.0,53.23,685.6
6524,3235,2024-07-04,2024-07-04 19:21:44,pending,apple_pay,South Pamelaland,NJ,60540,524.33,0.0,47.16,571.49
6525,1930,2023-09-09,2023-09-09 10:33:32,refunded,credit_card,West Lauratown,MH,01446,191.81,0.0,9.97,201.78
6526,6741,2024-08-06,2024-08-06 14:54:29,returned,paypal,Lake Patriciamouth,DC,21286,1369.92,0.0,69.37,1439.29
6527,3395,2024-12-22,2024-12-22 16:25:33,delivered,google_pay,South Dylanfort,CO,57185,113.92,0.0,8.81,122.73
6528,5791,2023-01-17,2023-01-17 10:29:08,completed,credit_card,East Austin,WI,96188,122.42,0.0,8.07,130.49
6529,9428,2024-11-30,2024-11-30 11:31:47,completed,debit_card,East Bobby,VI,39389,472.37,0.0,43.51,515.88
6530,1407,2023-01-12,2023-01-12 08:32:04,delivered,paypal,Jasonton,IN,08270,3471.63,0.0,310.16,3781.79
6531,396,2024-03-24,2024-03-24 06:14:14,returned,debit_card,Smithport,NM,03582,443.68,0.0,37.61,481.29
6532,4871,2023-09-30,2023-09-30 11:04:32,delivered,paypal,East Annaport,HI,91855,2003.93,0.0,164.64,2168.57
6533,2738,2023-11-20,2023-11-20 09:10:33,delivered,paypal,Port Joyce,KY,82685,56.42,0.0,4.63,61.05
6534,4172,2023-03-08,2023-03-08 08:16:23,cancelled,apple_pay,Austinton,NM,95783,336.8,0.0,19.79,356.59
6535,4644,2023-06-01,2023-06-01 23:01:40,completed,credit_card,Jamestown,ID,06198,146.52,0.0,9.5,156.02
6536,6401,2024-09-06,2024-09-06 10:35:33,completed,paypal,West Taraview,MI,35804,386.28,0.0,34.96,421.24
6537,6978,2024-03-15,2024-03-15 09:14:38,delivered,debit_card,Victorstad,NE,74407,346.81,0.0,31.63,378.44
6538,3806,2024-07-06,2024-07-06 13:54:12,refunded,debit_card,Lake Louisland,UT,51649,336.4,0.0,31.14,367.54
6539,23,2024-09-04,2024-09-04 11:29:23,shipped,credit_card,Lake Mollymouth,MT,07605,1068.32,0.0,88.0,1156.32
6540,2309,2024-04-24,2024-04-24 20:43:05,completed,paypal,North Meganville,WI,70629,3899.34,0.0,261.9,4161.24
6541,7456,2024-12-06,2024-12-06 09:43:18,completed,apple_pay,East Kimberlyport,NE,04537,631.32,0.0,34.6,665.92
6542,1385,2023-11-11,2023-11-11 11:25:52,delivered,credit_card,Ortizhaven,MN,67585,259.65,0.0,14.62,274.27
6543,6395,2024-05-10,2024-05-10 13:48:42,completed,credit_card,Alanhaven,SC,28132,74.87,0.0,5.6,80.47
6544,4960,2024-12-13,2024-12-13 18:20:36,delivered,debit_card,Wongtown,NE,33182,1404.38,0.0,112.53,1516.91
6545,3944,2024-12-18,2024-12-18 07:53:37,delivered,credit_card,Davidburgh,ID,80212,124.01,0.0,8.03,132.04
6546,11519,2023-08-02,2023-08-02 12:09:07,pending,debit_card,East Kenneth,MI,56357,769.85,0.0,75.41,845.26
6547,11410,2024-02-04,2024-02-04 16:42:53,delivered,debit_card,Caitlinbury,VA,81703,108.68,0.0,7.62,116.3
6548,3235,2023-12-24,2023-12-24 20:57:21,delivered,debit_card,South Pamelaland,NJ,60540,522.08,0.0,33.68,555.76
6549,5266,2023-10-08,2023-10-08 13:21:08,completed,credit_card,Lake Lisastad,NY,97799,363.02,0.0,31.94,394.96
6550,10585,2023-11-01,2023-11-01 11:35:36,completed,debit_card,Keithview,MH,02036,215.48,0.0,12.34,227.82
6551,3235,2024-01-04,2024-01-04 19:24:52,completed,apple_pay,South Pamelaland,NJ,60540,459.41,0.0,26.48,485.89
6552,10236,2023-12-22,2023-12-22 18:39:01,completed,debit_card,Ruizmouth,MD,82213,324.87,0.0,27.75,352.62
6553,7202,2023-05-03,2023-05-03 08:28:08,returned,debit_card,Gibsonstad,ME,70932,123.5,0.0,10.24,133.74
6554,3235,2024-11-20,2024-11-20 09:38:32,shipped,google_pay,South Pamelaland,NJ,60540,98.87,0.0,8.11,106.98
6555,7194,2024-11-22,2024-11-22 21:56:10,delivered,paypal,West Robert,NE,06956,89.73,0.0,6.63,96.36
6556,6101,2024-10-09,2024-10-09 12:38:36,cancelled,apple_pay,New Jared,MT,05644,950.6,0.0,47.59,998.19
6557,3235,2024-12-07,2024-12-07 19:01:23,delivered,debit_card,South Pamelaland,NJ,60540,223.74,0.0,18.96,242.7
6558,4625,2023-12-22,2023-12-22 14:53:17,completed,credit_card,West Robert,CO,30806,2612.85,0.0,187.42,2800.27
6559,6721,2023-05-13,2023-05-13 07:12:09,shipped,apple_pay,Robinsonshire,WI,01381,222.34,0.0,18.2,240.54
6560,6626,2024-12-10,2024-12-10 10:53:11,shipped,credit_card,Jasonmouth,WI,23451,330.57,0.0,23.89,354.46
6561,6113,2024-11-23,2024-11-23 18:59:08,completed,paypal,Pruittburgh,VI,68335,231.77,0.0,12.46,244.23
6562,4087,2024-06-01,2024-06-01 07:36:59,delivered,credit_card,Port Jonathanport,WA,91662,287.87,0.0,14.87,302.74
6563,3235,2024-05-04,2024-05-04 16:10:24,delivered,google_pay,South Pamelaland,NJ,60540,408.6,0.0,27.12,435.72
6564,6290,2023-03-20,2023-03-20 18:57:11,completed,paypal,Lake Stephanie,NE,11043,460.77,0.0,24.3,485.07
6565,1637,2024-11-29,2024-11-29 13:03:40,shipped,credit_card,East Jerryview,NM,15008,47.89,9.12,3.43,60.44
6566,9428,2023-01-21,2023-01-21 13:02:56,completed,credit_card,East Bobby,VI,39389,1214.56,0.0,118.46,1333.02
6567,6138,2024-11-02,2024-11-02 15:44:07,delivered,apple_pay,Port Aaron,MN,13378,1174.13,0.0,81.57,1255.7
6568,10703,2023-12-17,2023-12-17 14:53:39,completed,debit_card,Lake Angelaberg,VA,69586,64.88,0.0,5.58,70.46
6569,3235,2023-12-17,2023-12-17 17:01:46,returned,credit_card,South Pamelaland,NJ,60540,39.27,6.92,2.28,48.47
6570,8298,2023-05-26,2023-05-26 13:22:48,delivered,apple_pay,Rodneymouth,AS,42613,136.4,0.0,9.61,146.01
6571,11024,2024-02-13,2024-02-13 12:20:26,delivered,gift_card,Powelltown,OH,97037,1368.83,0.0,73.52,1442.35
6572,3235,2023-11-22,2023-11-22 12:55:04,completed,paypal,South Pamelaland,NJ,60540,189.39,0.0,15.5,204.89
6573,1385,2023-12-17,2023-12-17 20:16:36,pending,gift_card,Ortizhaven,MN,67585,878.69,0.0,58.59,937.28
6574,11866,2023-08-11,2023-08-11 21:07:06,completed,paypal,Lake Jessefurt,DC,93147,602.48,0.0,39.09,641.57
6575,1693,2023-10-13,2023-10-13 15:36:50,shipped,paypal,Lake Christopher,IN,18620,323.1,0.0,24.18,347.28
6576,3635,2024-11-15,2024-11-15 09:15:18,delivered,paypal,Kimhaven,VI,13616,660.56,0.0,39.38,699.94
6577,53,2024-07-26,2024-07-26 11:05:26,completed,credit_card,New Thomasshire,OK,30325,1784.45,0.0,153.05,1937.5
6578,3235,2024-06-19,2024-06-19 20:41:15,cancelled,debit_card,South Pamelaland,NJ,60540,901.2,0.0,61.47,962.67
6579,2379,2023-12-02,2023-12-02 21:40:26,refunded,debit_card,North Marissa,MO,31323,529.36,0.0,29.4,558.76
6580,3235,2024-10-27,2024-10-27 16:55:28,delivered,paypal,South Pamelaland,NJ,60540,655.53,0.0,33.42,688.95
6581,10895,2023-06-03,2023-06-03 12:49:49,refunded,credit_card,Phillipmouth,MD,73976,1402.42,0.0,87.4,1489.82
6582,5703,2023-04-29,2023-04-29 06:59:46,completed,paypal,East Christopherton,PW,62990,49.22,4.16,4.84,58.22
6583,3235,2023-12-20,2023-12-20 19:36:08,delivered,credit_card,South Pamelaland,NJ,60540,19.08,9.73,1.42,30.23
6584,1385,2024-11-29,2024-11-29 11:42:47,returned,debit_card,Ortizhaven,MN,67585,620.06,0.0,45.09,665.15
6585,5372,2024-04-13,2024-04-13 10:49:08,cancelled,google_pay,New Dianaside,VI,83980,1844.92,0.0,111.7,1956.62
6586,3223,2023-03-05,2023-03-05 17:06:21,completed,credit_card,North Kevinchester,WV,34082,2156.69,0.0,196.44,2353.13
6587,9196,2023-02-19,2023-02-19 12:02:55,delivered,credit_card,Curtisborough,NM,43954,858.98,0.0,57.18,916.16
6588,3235,2024-06-20,2024-06-20 16:00:50,shipped,debit_card,South Pamelaland,NJ,60540,277.51,0.0,24.36,301.87
6589,4893,2024-07-17,2024-07-17 17:18:17,returned,paypal,Christopherfurt,AK,22488,323.86,0.0,20.9,344.76
6590,11955,2023-10-09,2023-10-09 18:03:09,returned,credit_card,Herreraton,OH,83048,302.81,0.0,28.48,331.29
6591,5486,2023-11-28,2023-11-28 05:49:06,shipped,credit_card,Nicholasview,DC,67110,207.43,0.0,12.54,219.97
6592,11734,2023-08-12,2023-08-12 14:31:48,completed,credit_card,Patriciashire,WI,45508,652.88,0.0,62.49,715.37
6593,5718,2023-11-28,2023-11-28 20:19:48,cancelled,google_pay,Austinstad,MA,09412,125.7,0.0,6.86,132.56
6594,3235,2024-11-22,2024-11-22 07:02:47,completed,credit_card,South Pamelaland,NJ,60540,19.21,5.08,1.75,26.04
6595,3956,2024-11-10,2024-11-10 09:12:09,completed,credit_card,New Joseph,NM,66644,478.94,0.0,24.67,503.61
6596,3698,2024-07-22,2024-07-22 08:59:21,delivered,debit_card,North Nicholas,CT,01816,94.3,0.0,6.14,100.44
6597,3235,2024-11-23,2024-11-23 21:11:19,delivered,credit_card,South Pamelaland,NJ,60540,157.74,0.0,9.49,167.23
6598,2880,2024-11-15,2024-11-15 10:41:18,pending,debit_card,Tommyshire,CT,80801,462.73,0.0,36.17,498.9
6599,7052,2023-03-12,2023-03-12 11:14:50,delivered,credit_card,West Angela,FM,02724,283.28,0.0,24.42,307.7
6600,9437,2023-05-03,2023-05-03 13:45:25,refunded,paypal,North Gloria,AZ,61383,1026.44,0.0,53.08,1079.52
6601,4625,2023-09-27,2023-09-27 20:22:24,completed,credit_card,West Robert,CO,30806,710.36,0.0,61.72,772.08
6602,223,2024-11-27,2024-11-27 15:27:03,cancelled,gift_card,West Cherylchester,CA,13847,1096.48,0.0,85.97,1182.45
6603,3235,2024-09-25,2024-09-25 12:31:05,completed,debit_card,South Pamelaland,NJ,60540,67.05,0.0,5.21,72.26
6604,3235,2024-11-26,2024-11-26 20:33:20,shipped,debit_card,South Pamelaland,NJ,60540,1462.7,0.0,112.62,1575.32
6605,3235,2023-04-01,2023-04-01 17:03:32,completed,debit_card,South Pamelaland,NJ,60540,94.49,0.0,7.55,102.04
6606,10580,2023-11-24,2023-11-24 16:39:31,completed,debit_card,New Carolynville,OK,74946,809.34,0.0,79.28,888.62
6607,5868,2023-07-22,2023-07-22 13:12:53,cancelled,paypal,Ochoaborough,GA,73685,577.8,0.0,35.65,613.45
6608,3235,2024-07-29,2024-07-29 17:52:26,completed,credit_card,South Pamelaland,NJ,60540,527.92,0.0,48.21,576.13
6609,1385,2024-10-12,2024-10-12 20:15:04,completed,debit_card,Ortizhaven,MN,67585,1601.83,0.0,94.27,1696.1
6610,3235,2024-10-27,2024-10-27 08:11:11,returned,debit_card,South Pamelaland,NJ,60540,27.83,9.17,2.48,39.48
6611,905,2024-10-13,2024-10-13 05:22:42,cancelled,paypal,Lake Kellimouth,DC,66190,960.61,0.0,87.21,1047.82
6612,2441,2024-11-25,2024-11-25 20:45:29,delivered,credit_card,Dennishaven,AR,07360,1593.05,0.0,121.54,1714.59
6613,3235,2024-07-08,2024-07-08 13:57:09,returned,credit_card,South Pamelaland,NJ,60540,642.36,0.0,48.3,690.66
6614,5372,2023-10-20,2023-10-20 11:10:06,completed,apple_pay,New Dianaside,VI,83980,53.97,0.0,3.66,57.63
6615,10130,2024-11-25,2024-11-25 11:31:07,delivered,apple_pay,North Danielborough,MD,98002,651.24,0.0,47.41,698.65
6616,3235,2023-12-03,2023-12-03 08:25:11,completed,credit_card,South Pamelaland,NJ,60540,101.42,0.0,8.31,109.73
6617,1047,2023-11-23,2023-11-23 12:15:27,delivered,debit_card,Nicoleland,CA,69603,144.07,0.0,13.08,157.15
6618,462,2024-06-13,2024-06-13 14:09:19,delivered,paypal,Nicholasborough,IL,59154,687.52,0.0,65.19,752.71
6619,3235,2024-05-29,2024-05-29 08:02:41,completed,credit_card,South Pamelaland,NJ,60540,791.59,0.0,74.06,865.65
6620,8550,2023-03-10,2023-03-10 13:13:00,completed,apple_pay,New Keith,GA,87764,91.04,0.0,7.61,98.65
6621,910,2024-11-10,2024-11-10 17:41:48,completed,credit_card,West Barbara,GA,18165,148.08,0.0,9.1,157.18
6622,7153,2024-11-25,2024-11-25 10:23:04,delivered,credit_card,Port Jeff,ID,59754,860.9,0.0,60.2,921.1
6623,4534,2023-11-26,2023-11-26 11:50:31,completed,credit_card,South Dylanton,HI,63957,1736.59,0.0,132.74,1869.33
6624,8154,2024-12-03,2024-12-03 05:05:16,completed,credit_card,West Phillip,NE,59621,524.52,0.0,31.93,556.45
6625,2216,2023-06-28,2023-06-28 16:47:43,refunded,credit_card,North Kyle,CA,44113,398.99,0.0,30.18,429.17
6626,3235,2024-12-28,2024-12-28 16:30:15,returned,credit_card,South Pamelaland,NJ,60540,224.49,0.0,11.67,236.16
6627,1649,2024-12-27,2024-12-27 20:59:05,completed,apple_pay,Morrisside,AK,60283,122.2,0.0,8.68,130.88
6628,123,2024-12-12,2024-12-12 17:31:59,pending,apple_pay,South Diamondmouth,MT,47984,3329.44,0.0,290.6,3620.04
6629,11683,2023-01-13,2023-01-13 08:04:32,delivered,debit_card,Knappside,MO,55248,323.64,0.0,28.14,351.78
6630,6101,2024-12-20,2024-12-20 19:12:09,cancelled,paypal,New Jared,MT,05644,152.29,0.0,9.39,161.68
6631,1862,2023-11-08,2023-11-08 11:53:31,shipped,paypal,North Johnfort,NY,58812,1722.27,0.0,88.95,1811.22
6632,8393,2024-12-10,2024-12-10 07:56:10,delivered,paypal,Port Williamville,TN,43262,602.85,0.0,41.6,644.45
6633,5211,2024-12-14,2024-12-14 08:39:09,completed,debit_card,North Taraland,NJ,09924,334.49,0.0,31.51,366.0
6634,3997,2023-07-09,2023-07-09 11:04:36,delivered,paypal,Lake Rodneymouth,MT,86318,1283.07,0.0,117.59,1400.66
6635,3235,2024-11-28,2024-11-28 10:03:06,refunded,debit_card,South Pamelaland,NJ,60540,926.19,0.0,56.51,982.7
6636,8324,2023-09-29,2023-09-29 16:06:29,completed,paypal,Muellerhaven,OH,34587,4073.56,0.0,328.74,4402.3
6637,7021,2024-11-03,2024-11-03 18:17:25,delivered,credit_card,Ambertown,VT,06550,1464.46,0.0,122.2,1586.66
6638,1618,2024-09-06,2024-09-06 13:04:15,completed,apple_pay,Lake Eric,PR,37938,1873.57,0.0,107.56,1981.13
6639,110,2024-04-11,2024-04-11 13:47:37,shipped,debit_card,Nataliechester,AS,02174,330.96,0.0,25.15,356.11
6640,6954,2024-04-11,2024-04-11 09:05:46,delivered,credit_card,Port Patricia,MO,80775,79.99,0.0,6.51,86.5
6641,3956,2024-08-01,2024-08-01 13:08:55,delivered,google_pay,New Joseph,NM,66644,73.11,0.0,6.61,79.72
6642,8925,2024-11-07,2024-11-07 18:04:16,shipped,paypal,Lake Jessicaborough,PR,73087,1123.21,0.0,94.56,1217.77
6643,3235,2023-11-11,2023-11-11 14:42:15,completed,debit_card,South Pamelaland,NJ,60540,87.1,0.0,7.48,94.58
